Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
20210602-MA-ABS1P_S65_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.022670596236681165)	(26.0, 0.022670596236681165)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.04534119247336233)	(31.0, 0.022670596236681165)	(32.0, 0.0680117887100435)	(33.0, 0.136023577420087)	(34.0, 0.11335298118340584)	(35.0, 0.11335298118340584)	(36.0, 0.09068238494672466)	(37.0, 0.011335298118340583)	(38.0, 0.0680117887100435)	(39.0, 0.4534119247336235)	(40.0, 1.5529358422126616)	(41.0, 1.6889594196327493)	(42.0, 1.6209476309227053)	(43.0, 4.012695533892546)	(44.0, 4.828836998413077)	(45.0, 4.307413284969397)	(46.0, 3.5479483110405887)	(47.0, 3.241895261845398)	(48.0, 2.7544774427567593)	(49.0, 2.720471548401738)	(50.0, 5.236907730673349)	(51.0, 11.097256857855394)	(52.0, 9.623668102471202)	(53.0, 14.928587621854291)	(54.0, 15.69938789390141)	(55.0, 6.325096350034077)	(56.0, 3.173883473135355)	(57.0, 1.5189299478576395)	(58.0, 0.5554296077986889)	(59.0, 0.23804126048515215)	(60.0, 0.15869417365676813)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-ABS1P_S65_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.011383039271485505)	(24.0, 0.02276607854297101)	(25.0, 0.011383039271485505)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.02276607854297101)	(29.0, 0.02276607854297101)	(30.0, 0.06829823562891303)	(31.0, 0.10244735344336955)	(32.0, 0.14797951052931158)	(33.0, 0.05691519635742752)	(34.0, 0.02276607854297101)	(35.0, 0.05691519635742752)	(36.0, 0.11383039271485507)	(37.0, 0.12521343198634058)	(38.0, 0.15936254980079706)	(39.0, 0.3301081388730796)	(40.0, 1.2862834376778618)	(41.0, 4.393853158793381)	(42.0, 5.5321570859419635)	(43.0, 3.5628912919749496)	(44.0, 2.868525896414343)	(45.0, 1.1496869664200347)	(46.0, 0.9561752988047814)	(47.0, 2.1969265793967083)	(48.0, 2.9482071713147406)	(49.0, 3.027888446215138)	(50.0, 2.993739328400682)	(51.0, 5.976095617529911)	(52.0, 10.961866818440514)	(53.0, 10.734206033010818)	(54.0, 9.652817302219756)	(55.0, 14.035287421741426)	(56.0, 7.376209447922667)	(57.0, 4.587364826408639)	(58.0, 2.481502561183842)	(59.0, 0.9903244166192378)	(60.0, 0.6602162777461592)	(61.0, 0.2390438247011955)	(62.0, 0.05691519635742752)	(63.0, 0.011383039271485505)	(64.0, 0.02276607854297101)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.011383039271485505)	(73.0, 0.011383039271485505)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-ABS1W_S93_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.009806805923310843)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.009806805923310843)	(31.0, 0.019613611846621685)	(32.0, 0.02942041776993253)	(33.0, 0.08826125330979759)	(34.0, 0.03922722369324337)	(35.0, 0.009806805923310843)	(36.0, 0.019613611846621685)	(37.0, 0.0686476414631759)	(38.0, 0.1372952829263518)	(39.0, 0.7355104442483126)	(40.0, 3.1577915073060785)	(41.0, 2.6282239874473)	(42.0, 2.647837599293922)	(43.0, 3.167598313229389)	(44.0, 3.6285181916249925)	(45.0, 3.795233892321275)	(46.0, 3.3441208198489814)	(47.0, 4.226733352946964)	(48.0, 4.62881239580272)	(49.0, 3.8246543100912085)	(50.0, 6.580366774541633)	(51.0, 12.395802687064714)	(52.0, 8.365205452584187)	(53.0, 12.19966656859851)	(54.0, 14.219868588800427)	(55.0, 5.364322840051055)	(56.0, 2.5889967637540576)	(57.0, 1.461214082573318)	(58.0, 0.45111307247229904)	(59.0, 0.11768167107973013)	(60.0, 0.019613611846621685)	(61.0, 0.009806805923310843)	(62.0, 0.009806805923310843)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-ABS1W_S93_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.00993245927691698)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.01986491855383396)	(29.0, 0.01986491855383396)	(30.0, 0.00993245927691698)	(31.0, 0.06952721493841886)	(32.0, 0.07945967421533584)	(33.0, 0.01986491855383396)	(34.0, 0.02979737783075094)	(35.0, 0.03972983710766792)	(36.0, 0.11918951132300376)	(37.0, 0.13905442987683772)	(38.0, 0.12912197059992073)	(39.0, 0.6257449344457696)	(40.0, 2.314263011521656)	(41.0, 4.658323400874067)	(42.0, 4.986094557012335)	(43.0, 3.1883194278903377)	(44.0, 3.0095351609058345)	(45.0, 1.211760031783872)	(46.0, 1.2514898688915401)	(47.0, 2.373857767183157)	(48.0, 3.098927294398086)	(49.0, 4.042510925705196)	(50.0, 4.60866110448948)	(51.0, 8.224076281287312)	(52.0, 12.94199443782261)	(53.0, 8.969010727056045)	(54.0, 7.7572506952722415)	(55.0, 11.64084227254656)	(56.0, 6.605085419149849)	(57.0, 4.002781088597527)	(58.0, 1.8673023440603973)	(59.0, 0.6853396901072712)	(60.0, 0.9336511720301949)	(61.0, 0.16885180770758862)	(62.0, 0.0496622963845849)	(63.0, 0.01986491855383396)	(64.0, 0.00993245927691698)	(65.0, 0.00993245927691698)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.00993245927691698)	(70.0, 0.00993245927691698)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.00993245927691698)	(88.0, 0.00993245927691698)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.00993245927691698)	(97.0, 0.00993245927691698)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-CEB1F_S8_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.010958904109589107)	(33.0, 0.010958904109589107)	(34.0, 0.010958904109589107)	(35.0, 0.010958904109589107)	(36.0, 0.03287671232876732)	(37.0, 0.010958904109589107)	(38.0, 0.09863013698630198)	(39.0, 0.8986301369863059)	(40.0, 3.956164383561647)	(41.0, 3.539726027397267)	(42.0, 2.46575342465755)	(43.0, 2.443835616438372)	(44.0, 2.4328767123287833)	(45.0, 3.101369863013709)	(46.0, 2.3342465753424824)	(47.0, 2.224657534246593)	(48.0, 3.9123287671232916)	(49.0, 4.5150684931506975)	(50.0, 6.586301369863097)	(51.0, 14.016438356164246)	(52.0, 10.575342465753462)	(53.0, 12.284931506849267)	(54.0, 13.906849315068362)	(55.0, 5.578082191780871)	(56.0, 2.7835616438356294)	(57.0, 1.6109589041096013)	(58.0, 0.40547945205479713)	(59.0, 0.13150684931506929)	(60.0, 0.08767123287671286)	(61.0, 0.021917808219178214)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-CEB1F_S8_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.011204481792717106)	(32.0, 0.011204481792717106)	(33.0, 0.03361344537815132)	(34.0, 0.022408963585434212)	(35.0, 0.011204481792717106)	(36.0, 0.044817927170868424)	(37.0, 0.08963585434173685)	(38.0, 0.16806722689075657)	(39.0, 0.8627450980392165)	(40.0, 3.1260504201680646)	(41.0, 5.221288515406173)	(42.0, 3.5630252100840263)	(43.0, 2.1400560224089737)	(44.0, 2.7675070028011226)	(45.0, 1.2436974789915984)	(46.0, 1.0308123249299725)	(47.0, 1.815126050420175)	(48.0, 2.0168067226890845)	(49.0, 2.6890756302521037)	(50.0, 4.515406162464976)	(51.0, 6.700280112044873)	(52.0, 14.028011204481608)	(53.0, 11.38375350140052)	(54.0, 8.201680672269008)	(55.0, 11.540616246498551)	(56.0, 7.081232492997266)	(57.0, 5.030812324929977)	(58.0, 2.3193277310924443)	(59.0, 0.8627450980392165)	(60.0, 1.109243697478992)	(61.0, 0.2913165266106447)	(62.0, 0.044817927170868424)	(63.0, 0.011204481792717106)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.011204481792717106)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-CEB1P_S87_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.017590149516270755)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.017590149516270755)	(36.0, 0.008795074758135377)	(37.0, 0.008795074758135377)	(38.0, 0.20228671943711357)	(39.0, 0.9322779243623492)	(40.0, 2.3043095866314642)	(41.0, 2.251539138082653)	(42.0, 2.6737027264731448)	(43.0, 3.746701846965662)	(44.0, 3.7291116974493903)	(45.0, 4.415127528583969)	(46.0, 3.236587510993801)	(47.0, 4.0457343887422725)	(48.0, 4.0457343887422725)	(49.0, 3.1046613896217723)	(50.0, 4.9164467897977)	(51.0, 7.669305189094072)	(52.0, 5.189094107299904)	(53.0, 16.367634124889953)	(54.0, 22.216358839050642)	(55.0, 5.725593667546177)	(56.0, 1.9613016710641897)	(57.0, 0.5189094107299871)	(58.0, 0.33421284080914443)	(59.0, 0.23746701846965512)	(60.0, 0.10554089709762453)	(61.0, 0.008795074758135377)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.008795074758135377)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-CEB1P_S87_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.017534630896019626)	(30.0, 0.017534630896019626)	(31.0, 0.0)	(32.0, 0.008767315448009813)	(33.0, 0.017534630896019626)	(34.0, 0.008767315448009813)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.017534630896019626)	(38.0, 0.06137120813606868)	(39.0, 0.22795020164825508)	(40.0, 1.3764685253375433)	(41.0, 2.8581448360511867)	(42.0, 4.822023496405419)	(43.0, 5.295458530597962)	(44.0, 3.962826582500433)	(45.0, 2.656496580746964)	(46.0, 1.2624934245134147)	(47.0, 1.7709977204979854)	(48.0, 3.4017183938277893)	(49.0, 4.506400140277057)	(50.0, 3.191302823075555)	(51.0, 4.91846396633353)	(52.0, 7.995791688584954)	(53.0, 5.768893564790506)	(54.0, 9.81939330177089)	(55.0, 18.341223917236775)	(56.0, 10.46817464492358)	(57.0, 3.243906715763613)	(58.0, 2.542521479922838)	(59.0, 0.6400140277047159)	(60.0, 0.35945993336840254)	(61.0, 0.14904436261616677)	(62.0, 0.11397510082412755)	(63.0, 0.08767315448009813)	(64.0, 0.0)	(65.0, 0.017534630896019626)	(66.0, 0.017534630896019626)	(67.0, 0.008767315448009813)	(68.0, 0.017534630896019626)	(69.0, 0.008767315448009813)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-CEB1W_S94_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.00917852225791652)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.00917852225791652)	(29.0, 0.00917852225791652)	(30.0, 0.0)	(31.0, 0.01835704451583304)	(32.0, 0.027535566773749562)	(33.0, 0.027535566773749562)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.03671408903166608)	(39.0, 1.2115649380449818)	(40.0, 4.726938962827022)	(41.0, 3.7448370812299263)	(42.0, 3.1206975676916024)	(43.0, 3.2675539238182645)	(44.0, 2.983019733822857)	(45.0, 3.597980725103258)	(46.0, 2.31298760899496)	(47.0, 2.8178063331803616)	(48.0, 4.662689307021604)	(49.0, 5.36025699862328)	(50.0, 8.040385497934896)	(51.0, 14.235888022028217)	(52.0, 8.682882055989015)	(53.0, 9.894446994033927)	(54.0, 10.527765029830132)	(55.0, 5.2409362092703615)	(56.0, 2.900413033501609)	(57.0, 1.8907755851308061)	(58.0, 0.5231757687012417)	(59.0, 0.08260670032124869)	(60.0, 0.027535566773749562)	(61.0, 0.00917852225791652)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-CEB1W_S94_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.009239582370876851)	(25.0, 0.009239582370876851)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.018479164741753703)	(30.0, 0.009239582370876851)	(31.0, 0.018479164741753703)	(32.0, 0.036958329483507406)	(33.0, 0.009239582370876851)	(34.0, 0.009239582370876851)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.036958329483507406)	(38.0, 0.10163540607964537)	(39.0, 1.2011457082139916)	(40.0, 3.3724475653700328)	(41.0, 5.3404786103668505)	(42.0, 4.508916196987911)	(43.0, 2.8273122054883064)	(44.0, 3.2615725769195123)	(45.0, 1.700083156241345)	(46.0, 1.0902707197634687)	(47.0, 1.700083156241345)	(48.0, 2.3653330869444704)	(49.0, 3.7789891896886183)	(50.0, 5.146447380578432)	(51.0, 8.565092857802838)	(52.0, 14.653977640210414)	(53.0, 9.21186362376418)	(54.0, 7.42862422618505)	(55.0, 8.361822045643558)	(56.0, 5.589947334380533)	(57.0, 4.943176568419135)	(58.0, 2.0973851981890457)	(59.0, 0.8315624133789156)	(60.0, 1.3120206966645147)	(61.0, 0.31414580060981306)	(62.0, 0.018479164741753703)	(63.0, 0.018479164741753703)	(64.0, 0.04619791185438425)	(65.0, 0.018479164741753703)	(66.0, 0.009239582370876851)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.009239582370876851)	(74.0, 0.009239582370876851)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.009239582370876851)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
